File,CountDeclMethodPrivate,AvgLineCode,CountLine,MaxCyclomatic,CountDeclMethodDefault,AvgEssential,CountDeclClassVariable,SumCyclomaticStrict,AvgCyclomatic,AvgLine,CountDeclClassMethod,AvgLineComment,AvgCyclomaticModified,CountDeclFunction,CountLineComment,CountDeclClass,CountDeclMethod,SumCyclomaticModified,CountLineCodeDecl,CountDeclMethodProtected,CountDeclInstanceVariable,MaxCyclomaticStrict,CountDeclMethodPublic,CountLineCodeExe,SumCyclomatic,SumEssential,CountStmtDecl,CountLineCode,CountStmtExe,RatioCommentToCode,CountLineBlank,CountStmt,MaxCyclomaticModified,CountSemicolon,AvgLineBlank,CountDeclInstanceMethod,AvgCyclomaticStrict,PercentLackOfCohesion,MaxInheritanceTree,CountClassDerived,CountClassCoupled,CountClassBase,CountInput_Max,CountInput_Mean,CountInput_Min,CountOutput_Max,CountOutput_Mean,CountOutput_Min,CountPath_Max,CountPath_Mean,CountPath_Min,MaxNesting_Max,MaxNesting_Mean,MaxNesting_Min,COMM,ADEV,DDEV,Added_lines,Del_lines,OWN_LINE,OWN_COMMIT,MINOR_COMMIT,MINOR_LINE,MAJOR_COMMIT,MAJOR_LINE,HeuBug,HeuBugCount,RealBug,RealBugCount
activemq-core/src/main/java/org/apache/activemq/command/Command.java,0,1,73,1,17,1,0,17,1,1,0,0,1,17,33,1,17,17,20,0,0,1,0,0,17,17,20,21,0,1.57,19,20,1,19,0,17,1,0,1,4,3,1,15,4,0,1,0.764705882,0,1,1,1,0,0,0,0,0,0,0,0,0.452054795,0,0,3,0,1,FALSE,0,FALSE,0
activemq-core/src/main/java/org/apache/activemq/command/CommandTypes.java,0,0,159,0,0,0,0,0,0,0,0,0,0,0,70,1,0,0,70,0,68,0,0,68,0,0,70,71,0,0.99,18,70,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65408805,0,0,3,0,1,FALSE,0,FALSE,0
activemq-core/src/main/java/org/apache/activemq/command/ConnectionControl.java,0,3,117,1,0,1,1,12,1,5,0,2,1,12,57,1,12,12,21,0,5,1,12,13,12,12,21,46,12,1.24,14,33,1,20,0,12,1,84,2,0,3,1,13,7.666666667,1,2,1.083333333,1,1,1,1,0,0,0,0,0,0,0,0,0.658119658,0,0,2,0,0,FALSE,0,FALSE,0
activemq-core/src/main/java/org/apache/activemq/command/ConnectionError.java,0,3,63,1,0,1,1,6,1,4,0,1,1,6,27,1,6,6,12,0,2,1,6,7,6,6,12,25,6,1.08,11,18,1,11,0,6,1,72,2,0,4,1,14,7.833333333,1,2,1.166666667,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,FALSE,0,FALSE,0
activemq-core/src/main/java/org/apache/activemq/command/ConnectionId.java,0,3,93,3,0,1,1,17,1,3,0,0,1,14,23,1,14,16,19,0,1,4,14,19,16,16,19,53,17,0.43,17,36,3,19,0,14,1,57,1,0,4,3,18,5.5,0,3,1.928571429,1,3,1.142857143,1,1,0.1875,0,0,0,0,0,0,0.451612903,0,0,3,0,1,FALSE,0,FALSE,0
activemq-core/src/main/java/org/apache/activemq/command/ConnectionInfo.java,0,3,193,1,0,1,1,24,1,5,0,2,1,24,71,1,24,24,38,0,9,1,24,33,24,24,38,93,30,0.76,29,68,1,43,0,24,1,89,2,0,6,1,49,12.33333333,1,7,1.5,1,1,1,1,0,0,0,0,0,0,0,0,0.398963731,0,0,3,0,1,FALSE,0,FALSE,0
activemq-core/src/main/java/org/apache/activemq/command/ConsumerControl.java,0,3,135,1,0,1,1,14,1,6,0,3,1,14,64,1,14,14,24,0,6,1,14,15,14,14,24,53,14,1.21,18,38,1,23,0,14,1,86,2,0,4,1,12,7.071428571,1,2,1.071428571,1,1,1,1,0,0,0,0,0,0,0,0,0.785185185,0,0,2,0,0,FALSE,0,FALSE,0
activemq-core/src/main/java/org/apache/activemq/command/ConsumerId.java,0,4,122,3,0,1,1,23,1,4,0,0,1,15,29,1,15,20,25,0,6,6,15,30,20,17,25,74,28,0.39,19,53,3,32,0,15,2,76,1,0,2,2,22,10,0,7,2.2,1,3,1.333333333,1,1,0.352941176,0,0,0,0,0,0,0.590163934,0,0,3,0,0,FALSE,0,FALSE,0
activemq-core/src/main/java/org/apache/activemq/command/ConsumerInfo.java,0,3,435,3,0,1,5,58,1,6,0,2,1,51,157,1,51,57,84,0,19,3,51,86,57,51,84,220,78,0.71,60,162,3,104,0,51,1,94,2,0,9,1,70,14.11764706,1,17,1.647058824,1,3,1.117647059,1,2,0.188679245,0,1,1,1,39,0,0.517241379,1,0,3,1,1,FALSE,0,FALSE,0
activemq-core/src/main/java/org/apache/activemq/command/ControlCommand.java,0,3,52,1,0,1,1,4,1,3,0,0,1,4,26,1,4,4,9,0,1,1,4,5,4,4,9,18,4,1.44,8,13,1,8,0,4,1,62,2,0,3,1,12,6,1,2,1.25,1,1,1,1,0,0,0,0,0,0,0,0,0.615384615,0,0,3,0,0,FALSE,0,FALSE,0
activemq-core/src/main/java/org/apache/activemq/command/DataArrayResponse.java,0,2,52,1,0,1,1,5,1,3,0,0,1,5,23,1,5,5,9,0,1,1,5,5,5,5,9,19,4,1.21,10,13,1,7,0,5,1,60,3,0,1,1,12,6.2,1,2,1.2,1,1,1,1,0,0,0,0,0,0,0,0,0.480769231,0,0,3,0,0,FALSE,0,FALSE,0
activemq-core/src/main/java/org/apache/activemq/command/DataResponse.java,0,2,52,1,0,1,1,5,1,3,0,0,1,5,24,1,5,5,9,0,1,1,5,5,5,5,9,19,4,1.26,9,13,1,7,0,5,1,60,3,0,1,1,10,5.6,1,2,1.2,1,1,1,1,0,0,0,0,0,0,0,0,0.480769231,0,0,3,0,0,FALSE,0,FALSE,0
activemq-core/src/main/java/org/apache/activemq/command/DataStructure.java,0,1,30,1,2,1,0,2,1,2,0,1,1,2,22,1,2,2,4,0,0,1,0,0,2,2,4,5,0,4.4,3,4,1,3,0,2,1,0,0,16,0,0,26,14.5,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.533333333,0,0,2,0,0,FALSE,0,FALSE,0
activemq-core/src/main/java/org/apache/activemq/command/DestinationInfo.java,0,3,129,3,0,1,3,18,1,4,0,1,1,16,39,1,16,18,28,0,5,3,16,24,18,18,28,67,21,0.58,23,49,3,30,0,16,1,85,2,0,6,1,26,10.9375,1,6,1.5,1,3,1.125,1,1,0.166666667,0,0,0,0,0,0,0.697674419,0,0,3,0,0,FALSE,0,FALSE,0
activemq-core/src/main/java/org/apache/activemq/command/DiscoveryEvent.java,0,2,68,1,0,1,1,8,1,3,0,0,1,8,28,1,8,8,13,0,2,1,8,8,8,8,13,29,7,0.97,11,20,1,11,0,8,1,75,1,1,1,2,15,7.5,0,2,1.125,1,1,1,1,0,0,0,0,0,0,0,0,0.5,0,0,3,0,0,FALSE,0,FALSE,0
activemq-core/src/main/java/org/apache/activemq/command/Endpoint.java,0,1,49,1,4,1,0,4,1,3,0,2,1,4,36,1,4,4,6,0,0,1,0,0,4,4,6,7,0,5.14,6,6,1,5,0,4,1,0,0,1,2,0,1,0.5,0,1,0.75,0,1,1,1,0,0,0,0,0,0,0,0,0.775510204,0,0,2,0,0,FALSE,0,FALSE,0
activemq-core/src/main/java/org/apache/activemq/command/ExceptionResponse.java,0,2,54,1,0,1,1,6,1,3,0,0,1,6,23,1,6,6,10,0,1,1,6,6,6,6,10,22,5,1.05,9,15,1,8,0,6,1,75,3,0,1,1,23,7.666666667,0,2,1.166666667,1,1,1,1,0,0,0,0,0,0,0,0,0.518518519,0,0,3,0,0,FALSE,0,FALSE,0
activemq-core/src/main/java/org/apache/activemq/command/FlushCommand.java,0,3,40,1,0,1,2,2,1,3,0,0,1,2,22,1,2,2,7,0,0,1,2,4,2,2,7,12,2,1.83,6,9,1,6,0,2,1,75,2,0,3,1,1,1,1,2,1.5,1,1,1,1,0,0,0,0,0,0,0,0,0.475,0,0,3,0,0,FALSE,0,FALSE,0
activemq-core/src/main/java/org/apache/activemq/command/IntegerResponse.java,0,2,51,1,0,1,1,5,1,3,0,0,1,5,23,1,5,5,9,0,1,1,5,5,5,5,9,19,4,1.21,9,13,1,7,0,5,1,60,3,0,1,1,10,5.4,1,2,1.2,1,1,1,1,0,0,0,0,0,0,0,0,0.450980392,0,0,3,0,0,FALSE,0,FALSE,0
activemq-core/src/main/java/org/apache/activemq/command/JournalQueueAck.java,0,3,66,1,0,1,1,7,1,3,0,0,1,7,26,1,7,7,13,0,2,1,7,8,7,7,13,28,7,0.93,12,20,1,12,0,7,1,76,1,0,4,2,12,7.142857143,0,2,1.142857143,1,1,1,1,0,0,0,0,0,0,0,0,0.575757576,0,0,3,0,0,FALSE,0,FALSE,0
activemq-core/src/main/java/org/apache/activemq/command/JournalTopicAck.java,0,3,113,1,0,1,1,15,1,4,0,1,1,15,38,1,15,15,25,0,6,1,15,16,15,15,25,56,15,0.68,19,40,1,24,0,15,1,87,1,0,5,2,14,9.933333333,0,2,1.066666667,1,1,1,1,0,0,0,0,0,0,0,0,0.707964602,0,0,3,0,0,FALSE,0,FALSE,0
activemq-core/src/main/java/org/apache/activemq/command/JournalTrace.java,0,2,64,1,0,1,1,7,1,3,0,0,1,7,26,1,7,7,12,0,1,1,7,7,7,7,12,26,6,1,12,18,1,10,0,7,1,71,1,0,2,2,14,5.857142857,0,2,1.285714286,1,1,1,1,0,0,0,0,0,0,0,0,0.453125,0,0,3,0,0,FALSE,0,FALSE,0
activemq-core/src/main/java/org/apache/activemq/command/JournalTransaction.java,0,3,91,1,0,1,6,11,1,3,0,0,1,11,28,1,11,11,23,0,3,1,11,18,11,11,23,47,12,0.6,16,35,1,23,0,11,1,89,1,0,3,2,12,7,0,4,1.363636364,1,1,1,1,0,0,0,0,0,0,0,0,0.538461538,0,0,3,0,0,FALSE,0,FALSE,0
activemq-core/src/main/java/org/apache/activemq/command/KeepAliveInfo.java,0,3,103,1,0,1,1,16,1,3,0,0,1,16,27,1,16,16,23,0,2,1,16,17,16,16,23,56,16,0.48,20,39,1,22,0,16,1,89,2,0,5,1,1,0.4375,0,2,1.125,1,1,1,1,0,0,0,0,0,0,0,0,0.640776699,0,0,3,0,1,FALSE,0,FALSE,0
activemq-core/src/main/java/org/apache/activemq/command/LastPartialCommand.java,0,2,52,1,0,1,1,4,1,4,0,1,1,4,29,1,4,4,8,0,0,1,4,4,4,4,8,16,3,1.81,7,11,1,6,0,4,1,75,2,0,3,1,6,2.25,0,2,1.25,1,1,1,1,0,0,0,0,0,0,0,0,0.865384615,0,0,2,0,0,FALSE,0,FALSE,0
activemq-core/src/main/java/org/apache/activemq/command/LocalTransactionId.java,0,4,117,3,0,1,1,21,1,5,0,0,1,14,31,1,14,19,23,0,4,5,14,27,19,16,23,67,24,0.46,19,47,3,27,0,14,2,75,2,0,2,2,10,4.785714286,0,3,1.714285714,1,3,1.357142857,1,1,0.375,0,0,0,0,0,0,0.52991453,0,0,4,0,0,FALSE,0,FALSE,0
activemq-core/src/main/java/org/apache/activemq/command/MarshallAware.java,0,1,33,1,4,1,0,4,1,1,0,0,1,4,16,1,4,4,8,0,0,1,0,0,4,4,8,9,0,1.78,8,8,1,7,0,4,1,0,0,2,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0.515151515,0,0,3,0,0,FALSE,0,FALSE,0
activemq-core/src/main/java/org/apache/activemq/command/Message.java,1,4,723,4,0,1,1,123,1,5,0,1,1,97,151,1,97,117,164,3,37,5,93,180,117,101,163,455,170,0.33,117,333,4,215,0,97,1,96,2,2,15,3,76,11.65979381,0,34,1.659793814,0,5,1.206185567,1,2,0.212121212,0,4,4,1,41,14,0.640387275,1,0,3,1,2,TRUE,1,TRUE,1
activemq-core/src/main/java/org/apache/activemq/command/MessageAck.java,0,3,208,1,0,1,5,26,1,4,0,1,1,26,66,1,26,26,42,0,8,1,26,42,26,26,42,106,37,0.62,36,79,1,52,0,26,1,89,2,0,9,1,28,10.53846154,0,10,1.692307692,1,1,1,1,0,0,0,0,0,0,0,0,0.682692308,0,0,2,0,1,FALSE,0,FALSE,0
activemq-core/src/main/java/org/apache/activemq/command/MessageDispatch.java,0,3,119,1,0,1,1,17,1,3,0,0,1,17,33,1,17,17,28,0,7,1,17,18,17,17,28,63,17,0.52,23,45,1,27,0,17,1,88,2,0,6,1,38,8.705882353,0,2,1.058823529,1,1,1,1,0,0,0,0,0,0,0,0,0.655462185,0,0,3,0,0,FALSE,0,FALSE,0
activemq-core/src/main/java/org/apache/activemq/command/MessageDispatchNotification.java,0,3,91,1,0,1,1,11,1,4,0,1,1,11,32,1,11,11,19,0,4,1,11,12,11,11,19,42,11,0.76,17,30,1,18,0,11,1,83,2,0,6,1,12,8.181818182,0,2,1.090909091,1,1,1,1,0,0,0,0,0,0,0,0,0.692307692,0,0,2,0,0,FALSE,0,FALSE,0
activemq-core/src/main/java/org/apache/activemq/command/MessageId.java,0,4,165,3,0,1,1,28,1,5,0,1,1,20,43,1,20,26,32,0,5,5,20,43,26,22,32,97,38,0.44,25,70,3,43,0,20,1,76,1,0,3,3,58,11.8,0,7,2.35,1,3,1.3,1,1,0.318181818,0,0,0,0,0,0,0.521212121,0,0,4,0,0,FALSE,0,FALSE,0
activemq-core/src/main/java/org/apache/activemq/command/MessagePull.java,0,3,115,1,0,1,1,13,1,4,0,1,1,13,47,1,13,13,22,0,5,1,13,15,13,13,22,50,14,0.94,18,36,1,22,0,13,1,85,2,0,7,1,9,5.307692308,1,4,1.307692308,1,1,1,1,0,0,0,0,0,0,0,0,0.991304348,0,0,1,0,1,FALSE,0,FALSE,0
activemq-core/src/main/java/org/apache/activemq/command/NetworkBridgeFilter.java,0,5,139,10,0,2,2,30,2,7,1,0,2,12,31,1,12,26,28,1,2,12,11,38,26,19,29,85,33,0.36,23,62,10,38,0,11,3,79,1,0,7,3,10,5.333333333,0,10,2.333333333,1,8,1.916666667,1,3,0.928571429,0,0,0,0,0,0,0.985611511,0,0,1,0,1,FALSE,0,FALSE,0
activemq-core/src/main/java/org/apache/activemq/command/PartialCommand.java,0,3,141,2,0,1,1,24,1,3,0,0,1,23,31,1,23,24,32,0,4,2,23,25,24,23,32,80,23,0.39,30,55,2,30,0,23,1,90,1,1,4,2,11,2.043478261,0,1,0.956521739,0,2,1.043478261,1,1,0.12,0,0,0,0,0,0,0.95035461,0,0,1,0,1,FALSE,0,FALSE,0
activemq-core/src/main/java/org/apache/activemq/command/ProducerAck.java,0,3,85,1,0,1,1,9,1,4,0,1,1,9,35,1,9,9,15,0,2,1,9,12,9,9,15,36,11,0.97,14,26,1,16,0,9,1,66,2,0,4,1,6,3.444444444,1,3,1.555555556,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,FALSE,0,FALSE,0
activemq-core/src/main/java/org/apache/activemq/command/ProducerId.java,1,4,146,3,0,1,1,27,1,5,0,0,1,17,35,1,17,24,29,0,6,6,16,40,24,19,29,90,36,0.39,21,65,3,40,0,17,2,76,1,0,2,2,18,8.529411765,0,7,2.588235294,1,3,1.411764706,1,1,0.421052632,0,0,0,0,0,0,0.650684932,0,0,3,0,0,FALSE,0,FALSE,0
activemq-core/src/main/java/org/apache/activemq/command/ProducerInfo.java,0,3,138,1,0,1,1,18,1,4,0,1,1,18,46,1,18,18,29,0,5,1,18,24,18,18,29,69,21,0.67,23,50,1,31,0,18,1,86,2,0,8,1,37,9.388888889,1,5,1.722222222,1,1,1,1,0,0,0,0,0,0,0,0,0.550724638,0,0,3,0,0,FALSE,0,FALSE,0
activemq-core/src/main/java/org/apache/activemq/command/RemoveInfo.java,0,4,100,5,0,1,1,14,1,5,0,1,1,10,37,1,10,11,16,0,1,5,10,20,14,10,16,47,14,0.79,16,30,2,18,0,10,1,55,2,0,7,1,18,5.9,1,6,2,1,5,1.4,1,1,0.25,0,0,0,0,0,0,0.63,0,0,2,0,0,FALSE,0,FALSE,0
activemq-core/src/main/java/org/apache/activemq/command/RemoveSubscriptionInfo.java,0,3,86,1,0,1,1,10,1,4,0,1,1,10,33,1,10,10,17,0,3,1,10,11,10,10,17,38,10,0.87,15,27,1,16,0,10,1,77,2,0,4,1,14,7.6,1,2,1.1,1,1,1,1,0,0,0,0,0,0,0,0,0.546511628,0,0,4,0,1,FALSE,0,FALSE,0
activemq-core/src/main/java/org/apache/activemq/command/ReplayCommand.java,0,2,122,1,0,1,1,14,1,4,0,1,1,14,52,1,14,14,23,0,5,1,14,14,14,14,23,51,13,1.02,19,36,1,21,0,14,1,86,2,0,3,1,11,3.857142857,0,4,1.214285714,1,1,1,1,0,0,0,0,0,0,0,0,0.942622951,0,0,2,0,0,FALSE,0,FALSE,0
activemq-core/src/main/java/org/apache/activemq/command/Response.java,0,3,56,1,0,1,1,6,1,3,0,0,1,6,23,1,6,6,11,0,1,1,6,7,6,6,11,24,6,0.96,9,17,1,10,0,6,1,75,2,5,2,1,16,6.833333333,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.589285714,0,0,3,0,0,FALSE,0,FALSE,0
activemq-core/src/main/java/org/apache/activemq/command/SessionId.java,0,4,119,3,0,1,1,22,1,4,0,0,1,15,27,1,15,20,24,0,5,5,15,30,20,17,24,73,28,0.37,19,52,3,31,0,15,1,75,1,0,4,2,23,8.066666667,0,5,2.466666667,1,3,1.333333333,1,1,0.352941176,0,0,0,0,0,0,0.571428571,0,0,3,0,0,FALSE,0,FALSE,0
activemq-core/src/main/java/org/apache/activemq/command/SessionInfo.java,0,3,69,1,0,1,1,8,1,3,0,0,1,8,24,1,8,8,14,0,1,1,8,11,8,8,14,32,9,0.75,13,23,1,14,0,8,1,62,2,0,6,1,26,7.5,1,5,2.375,1,1,1,1,0,0,0,0,0,0,0,0,0.608695652,0,0,3,0,0,FALSE,0,FALSE,0
activemq-core/src/main/java/org/apache/activemq/command/ShutdownInfo.java,0,3,42,1,0,1,1,3,1,3,0,0,1,3,21,1,3,3,7,0,0,1,3,4,3,3,7,14,3,1.5,7,10,1,6,0,3,1,66,2,0,3,1,1,0.666666667,0,2,1.333333333,1,1,1,1,0,0,0,0,0,0,0,0,0.404761905,0,0,3,0,1,FALSE,0,FALSE,0
activemq-core/src/main/java/org/apache/activemq/command/SubscriptionInfo.java,0,3,151,3,0,1,1,30,1,5,0,1,1,17,52,1,17,21,30,0,5,11,17,32,21,17,30,77,21,0.68,22,51,3,31,0,17,2,83,1,0,3,2,18,9.882352941,0,2,1.235294118,1,2,1.117647059,1,1,0.210526316,0,0,0,0,0,0,0.410596026,0,0,4,0,0,FALSE,0,FALSE,0
activemq-core/src/main/java/org/apache/activemq/command/TransactionId.java,0,1,32,1,0,1,0,4,1,1,0,0,1,4,20,1,4,4,6,0,0,1,4,1,4,4,6,9,1,2.22,3,7,1,5,0,4,1,0,1,2,0,2,7,2,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.375,0,0,3,0,0,FALSE,0,FALSE,0
activemq-core/src/main/java/org/apache/activemq/command/TransactionInfo.java,0,5,114,9,0,1,9,18,2,5,0,0,1,10,30,1,10,11,26,0,3,9,10,38,18,10,26,67,20,0.45,17,46,2,34,0,10,2,84,2,0,5,1,28,14.1,1,9,2.1,1,9,1.8,1,1,0.25,0,0,0,0,0,0,0.631578947,0,0,3,0,0,FALSE,0,FALSE,0
activemq-core/src/main/java/org/apache/activemq/command/WireFormatInfo.java,2,3,367,3,0,1,3,76,1,4,0,0,1,56,68,1,56,74,88,1,6,3,53,88,74,60,88,232,76,0.29,67,164,3,97,0,56,1,94,1,0,9,3,13,2.964285714,0,5,1.482142857,0,3,1.178571429,1,2,0.24137931,0,1,1,1,12,1,0.648501362,1,0,2,1,2,FALSE,0,FALSE,0
activemq-core/src/main/java/org/apache/activemq/command/XATransactionId.java,1,4,144,3,0,1,1,27,1,5,1,0,1,17,29,1,17,23,31,0,5,5,16,41,23,17,32,92,36,0.32,23,68,3,44,0,16,2,76,2,0,2,3,11,5.764705882,0,7,2.117647059,1,3,1.352941176,1,2,0.526315789,0,0,0,0,0,0,0.631944444,0,0,4,0,0,FALSE,0,FALSE,0
activemq-core/src/main/java/org/apache/activemq/ConfigurationException.java,0,3,32,1,0,1,1,1,1,3,0,0,1,1,21,1,1,1,5,0,0,1,1,2,1,1,5,8,1,2.62,3,6,1,4,0,1,1,100,2,0,0,1,2,2,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.5,0,0,3,0,0,FALSE,0,FALSE,0
activemq-core/src/main/java/org/apache/activemq/ConnectionAudit.java,0,10,94,6,4,2,0,17,3,11,0,1,3,5,25,1,5,15,22,1,3,7,0,33,15,8,22,61,22,0.41,8,44,6,28,0,5,3,40,1,0,5,1,6,3.6,1,7,2.8,1,6,3,1,4,2.285714286,0,0,0,0,0,0,0.712765957,0,0,2,0,0,TRUE,1,FALSE,0
activemq-core/src/main/java/org/apache/activemq/ConnectionClosedException.java,0,3,32,1,0,1,1,1,1,3,0,0,1,1,21,1,1,1,5,0,0,1,1,2,1,1,5,8,1,2.62,3,6,1,4,0,1,1,100,2,0,0,1,4,4,4,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.5,0,0,3,0,0,FALSE,0,FALSE,0
activemq-core/src/main/java/org/apache/activemq/ConnectionFailedException.java,1,5,51,2,0,1,1,5,1,5,1,0,1,3,22,1,3,4,9,0,0,3,2,9,4,3,9,21,7,1.05,8,16,2,11,0,2,2,100,2,0,0,1,2,1.333333333,0,4,3,1,2,1.333333333,1,1,0.6,0,0,0,0,0,0,0.431372549,0,0,3,0,2,FALSE,0,FALSE,0
activemq-core/src/main/java/org/apache/activemq/CustomDestination.java,0,1,54,1,8,1,0,8,1,1,0,0,1,8,27,1,8,8,18,0,0,1,0,0,8,8,18,19,0,1.42,8,18,1,17,0,8,1,0,2,1,1,1,1,0.875,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.925925926,0,0,2,0,0,FALSE,0,FALSE,0
activemq-core/src/main/java/org/apache/activemq/Disposable.java,0,1,28,1,1,1,0,1,1,3,0,2,1,1,21,1,1,1,3,0,0,1,0,0,1,1,3,4,0,5.25,3,3,1,2,0,1,1,0,0,2,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,FALSE,0,FALSE,0
activemq-core/src/main/java/org/apache/activemq/EnhancedConnection.java,0,1,41,1,1,1,0,1,1,8,0,7,1,1,29,1,1,1,7,0,0,1,0,0,1,1,7,8,0,3.62,4,7,1,6,0,1,1,0,2,2,1,3,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,41,0,1,1,0,1,1,0,FALSE,0,FALSE,0
activemq-core/src/main/java/org/apache/activemq/filter/AnyChildDestinationNode.java,0,7,139,4,0,1,0,23,2,7,0,0,2,12,22,2,12,23,43,2,1,4,10,57,23,12,44,99,30,0.22,18,74,4,50,0,12,2,81,1,1,0,2,10,1.75,0,8,5.25,1,6,2.083333333,1,4,0.875,0,0,0,0,0,0,0.992805755,0,0,1,0,1,FALSE,0,FALSE,0
activemq-core/src/main/java/org/apache/activemq/filter/ArithmeticExpression.java,2,7,204,3,0,1,3,46,2,7,5,0,2,26,30,6,26,40,26,12,0,5,12,89,43,32,36,146,56,0.21,28,92,3,52,0,21,2,81,2,5,1,2,8,2.423076923,0,5,2.076923077,1,3,1.653846154,1,1,0.545454545,0,0,0,0,0,0,0.774509804,0,0,2,0,1,FALSE,0,FALSE,0
activemq-core/src/main/java/org/apache/activemq/filter/BinaryExpression.java,0,3,96,2,0,1,0,11,1,6,0,2,1,9,46,1,9,10,13,0,2,3,9,11,10,9,13,34,11,1.35,16,24,2,14,0,9,1,55,1,3,0,2,5,2.444444444,0,5,2.111111111,1,2,1.111111111,1,1,0.272727273,0,0,0,0,0,0,0.8125,0,0,3,0,0,FALSE,0,FALSE,0
activemq-core/src/main/java/org/apache/activemq/filter/BooleanExpression.java,0,1,37,1,1,1,0,1,1,6,0,5,1,1,27,1,1,1,4,0,0,1,0,0,1,1,4,5,0,5.4,5,4,1,3,0,1,1,0,1,10,1,1,7,7,7,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.540540541,0,0,3,0,0,FALSE,0,FALSE,0
activemq-core/src/main/java/org/apache/activemq/filter/ComparisonExpression.java,2,8,434,30,0,2,1,99,2,10,18,1,2,38,60,7,38,92,53,7,1,30,29,213,92,78,64,319,174,0.19,59,238,30,147,0,20,3,100,2,5,6,2,7,2.421052632,0,10,2.421052632,0,29,2.421052632,1,3,0.608695652,0,0,0,0,0,0,0.536866359,0,0,2,0,2,FALSE,0,TRUE,1
activemq-core/src/main/java/org/apache/activemq/filter/CompositeDestinationFilter.java,0,6,51,3,0,2,0,6,2,6,0,0,2,3,21,1,3,6,9,0,1,3,3,10,6,5,11,24,10,0.88,6,21,3,14,0,3,2,33,2,0,1,1,3,2,0,4,2.333333333,1,3,2,1,2,1.4,0,0,0,0,0,0,0.607843137,0,0,3,0,0,FALSE,0,FALSE,0
activemq-core/src/main/java/org/apache/activemq/filter/ConstantExpression.java,0,6,164,5,0,1,3,31,2,8,5,1,2,13,43,2,13,25,32,0,1,6,13,51,25,16,33,97,39,0.44,24,72,5,46,0,8,2,90,2,1,2,2,6,1.923076923,0,8,3.692307692,1,8,2.153846154,1,2,0.6875,0,0,0,0,0,0,0.682926829,0,0,2,0,2,FALSE,0,FALSE,0
activemq-core/src/main/java/org/apache/activemq/filter/DefaultDestinationMapEntry.java,0,3,37,1,0,1,0,2,1,3,0,0,1,2,23,1,2,2,5,0,1,1,2,2,2,2,5,10,2,2.3,4,7,1,4,0,2,1,0,2,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0.810810811,0,0,2,0,0,FALSE,0,FALSE,0
activemq-core/src/main/java/org/apache/activemq/filter/DestinationFilter.java,0,8,77,6,0,3,2,12,3,9,1,0,3,4,22,1,4,12,15,0,0,6,4,23,12,11,15,44,16,0.5,11,31,6,20,0,3,3,75,1,4,9,2,14,7,1,8,4.25,1,6,2.75,1,4,2.333333333,0,0,0,0,0,0,0.688311688,0,0,3,0,0,FALSE,0,FALSE,0
activemq-core/src/main/java/org/apache/activemq/filter/DestinationMap.java,0,7,204,5,0,1,2,28,2,10,0,2,2,13,69,1,13,27,46,4,2,5,9,67,27,13,51,116,45,0.59,19,96,5,69,0,13,2,88,1,3,4,1,20,5.615384615,1,9,3.769230769,1,5,2.076923077,1,3,1.266666667,0,0,0,0,0,0,0.838235294,0,0,2,0,1,FALSE,0,FALSE,0
activemq-core/src/main/java/org/apache/activemq/filter/DestinationMapEntry.java,0,4,76,3,0,1,0,10,1,5,0,0,1,7,28,1,7,10,15,0,1,3,7,14,10,9,15,38,12,0.74,10,27,3,16,0,7,1,42,1,4,3,3,10,3.714285714,1,4,1.571428571,0,3,1.428571429,1,1,0.444444444,0,0,0,0,0,0,0.723684211,0,0,3,0,0,FALSE,0,FALSE,0
activemq-core/src/main/java/org/apache/activemq/filter/DestinationMapNode.java,0,7,277,7,0,1,2,43,2,10,0,2,2,20,81,1,20,39,52,4,5,8,16,93,39,24,54,165,70,0.49,31,124,7,84,0,20,2,82,1,0,2,2,8,3.75,0,7,3.05,1,20,2.9,1,3,0.818181818,0,0,0,0,0,0,0.657039711,0,0,2,0,1,FALSE,0,FALSE,0
activemq-core/src/main/java/org/apache/activemq/filter/DestinationNode.java,0,1,45,1,9,1,0,9,1,1,0,0,1,9,21,1,9,9,13,0,0,1,0,0,9,9,13,14,0,1.5,10,13,1,12,0,9,1,0,0,2,0,0,3,2.111111111,1,1,0.666666667,0,1,1,1,0,0,0,0,0,0,0,0,0.977777778,0,0,1,0,1,FALSE,0,FALSE,0
